"Author","Year","Accession","Replicate","Quantitation","Species","File","Time"
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_45_1a_09192015.raw",239.9848
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_46_1a_09262015.raw",239.9933
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_47_1a_09192015.raw",239.9933
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_49_1a_09192015.raw",240.0094
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_50_1a_09172015.raw",239.9922
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_51_1a_09152015.raw",239.9959
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_52_1a_09192015.raw",239.9955
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_54_1a_09222015.raw",240.0004
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_55_1a_09192015.raw",240.0043
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_56_1a_09172015.raw",239.9976
"McWhite",2020,"PXD013300","wheat_germ2","Spectral counts","Triticum aestivum","wgSEC1_57_1a_09152015.raw",240.0157
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_05_1a_20150717.raw",80.0099
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_07_1a_20150717.raw",79.9981
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_09_1a_20150717.raw",79.9974
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_10_1a_20150717.raw",79.9906
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_11_1a_20150717.raw",79.99
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_12_1a_20150710.raw",80.0133
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_13_1a_20150717.raw",79.9921
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_14_1a_20150717.raw",79.9904
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_15_1a_20150717.raw",79.9943
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_16_1a_20150710.raw",80.0223
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_17_1a_20150717.raw",80.0016
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_18_1a_20150717.raw",79.9916
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_19_1a_20150717.raw",79.9936
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_20_1a_20150710.raw",79.9947
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_21_1a_20150717.raw",79.9925
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_22_1a_20150717.raw",79.9949
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_23_1a_20150717.raw",79.9961
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_24_1a_20150710.raw",80.005
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_25_1a_20150717.raw",79.9983
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_26_1a_20150717.raw",79.9896
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_27_1a_20150717.raw",79.9915
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_28_1a_20150710.raw",79.9962
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_29_1a_20150717.raw",80.0055
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_30_1a_20150717.raw",79.9928
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_31_1a_20150717.raw",79.9982
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_32_1a_20150710.raw",80.008
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_33_1a_20150717.raw",79.991
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_34_1a_20150717.raw",79.9951
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_35_1a_20150717.raw",79.9938
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_36_1a_20150709.raw",79.9924
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_37_1a_20150717.raw",79.9964
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_38_1a_20150717.raw",79.9953
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_39_1a_20150717.raw",79.9918
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_4_1a_20150710.raw",80.0393
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_40_1a_20150710.raw",79.9921
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_41_1a_20150717.raw",79.9941
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_42_1a_20150717.raw",79.9918
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_43_1a_20150717.raw",79.9951
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_44_1a_20150717.raw",79.9911
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_45_1a_20150717.raw",79.9889
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_46_1a_20150714.raw",79.9964
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_47_1a_20150714.raw",80.0041
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_48_1a_20150714.raw",79.9882
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_49_1a_20150714.raw",79.9962
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_50_1a_20150714.raw",79.9898
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_51_1a_20150714.raw",79.9895
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_52_1a_20150714.raw",79.9863
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_53_1a_20150714.raw",79.9908
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_54_1a_20150714.raw",79.9871
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_55_1a_20150714.raw",79.9966
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_56_1a_20150714_150715130646.raw",79.9942
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_56_1a_20150714.raw",79.9932
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_6_1a_20150709.raw",80.0598
"McWhite",2020,"PXD013300","wheat_germ4","Spectral counts","Triticum aestivum","wheatgerm_SEC2_8_1a_20150710.raw",80.067
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_03a_02102017.raw",74.9954
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_04a_02102017.raw",74.9993
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_05a_02102017.raw",74.9936
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_06a_02102017.raw",74.9981
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_07a_02102017.raw",74.9938
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_08a_02112017.raw",74.9938
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_09a_02112017.raw",74.9933
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_10a_02112017.raw",74.9939
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_11a_02112017.raw",74.9995
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_12a_02112017.raw",74.9971
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_13a_02092017.raw",74.9975
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_14a_02092017.raw",74.9985
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_15a_02102017.raw",74.9932
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_16a_02102017.raw",74.996
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_17a_02102017.raw",74.9936
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_18a_02102017.raw",74.9971
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_19a_02112017.raw",75.0009
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_20a_02112017.raw",74.993
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_21a_02112017.raw",75.0001
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_22a_02112017.raw",74.9982
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_23a_02112017.raw",74.9997
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_24a_02122017.raw",74.9959
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_25a_02092017.raw",74.9963
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_26a_02092017.raw",74.9905
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_27a_02102017.raw",74.9944
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_28a_02102017.raw",74.9971
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_29a_02102017.raw",74.9957
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_30a_02102017.raw",74.9997
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_31a_02112017.raw",74.9936
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_32a_02112017.raw",74.9947
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_33a_02112017.raw",74.9986
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_34a_02112017.raw",74.9953
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_35a_02112017.raw",74.9993
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_36a_02122017.raw",74.9974
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_37a_02092017.raw",74.9945
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_38a_02092017.raw",74.9977
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_39a_02102017.raw",74.9969
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_40a_02102017.raw",74.9996
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_41a_02102017.raw",74.9969
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_42a_02102017.raw",74.9961
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_43a_02112017.raw",74.9993
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_44a_02112017.raw",74.9943
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_45a_02112017.raw",74.996
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_46a_02112017.raw",74.994
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_47a_02112017.raw",74.994
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_48a_02122017.raw",74.9989
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_49a_02092017.raw",74.9945
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_50a_02092017.raw",74.9948
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_51a_02102017.raw",74.9935
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_52a_02102017.raw",74.9977
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_53a_02102017.raw",74.9972
"McWhite",2020,"PXD013321","arath_sprout2","Spectral counts","Arabidopsis thaliana","A_thaliana_sprouts_SEC_54a_02102017.raw",74.9958
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_01a_02172017.raw",74.9973
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_02a_02172017.raw",74.9971
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_03a_02182017.raw",74.9963
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_04a_02182017.raw",74.9981
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_05a_02182017.raw",74.9957
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_06a_02192017.raw",74.997
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_07a_02192017.raw",74.9937
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_08a_02192017.raw",74.997
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_09a_02202017.raw",74.9952
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_10a_02202017.raw",74.9984
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_11a_02202017.raw",74.9989
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_12a_02202017.raw",75
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_13a_02172017.raw",75
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_14a_02182017.raw",74.998
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_15a_02182017.raw",74.9948
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_16a_02182017.raw",75.0025
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_17a_02192017.raw",74.9981
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_18a_02192017.raw",74.9997
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_19a_02192017.raw",74.9999
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_20a_02192017.raw",75.0002
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_21a_02202017.raw",74.9945
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_22a_02202017.raw",74.9961
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_23a_02202017.raw",74.9955
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_24a_02202017.raw",75.0004
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_25a_02172017.raw",74.994
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_26a_02182017.raw",75.0019
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_27a_02182017.raw",74.9951
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_28a_02182017.raw",74.9967
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_29a_02192017.raw",74.996
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_30a_02192017.raw",74.9967
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_31a_02192017.raw",75
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_32a_02192017.raw",74.9983
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_33a_02202017.raw",74.9977
"McWhite",2020,"PXD013321","arath_sprout1","Spectral counts","Arabidopsis thaliana","Athaliana_sproutsWWC_34a_02202017.raw",74.996
